,Eye_Left_Blink,Eye_Left_Wide,Eye_Left_Right,Eye_Left_Left,Eye_Left_Up,Eye_Left_Down,Eye_Right_Blink,Eye_Right_Wide,Eye_Right_Right,Eye_Right_Left,Eye_Right_Up,Eye_Right_Down,Eye_Frown,Eye_Left_Squeeze,Eye_Right_Squeeze,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_UpRight,Mouth_Upper_UpLeft,Mouth_Lower_DownRight,Mouth_Lower_DownLeft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_UpRight_Morph,Tongue_UpLeft_Morph,Tongue_DownRight_Morph,Tongue_DownLeft_Morph
23,0.0,0.1100401,0.09337586,0.08455306,0.1100401,0.0,0.0,0.1100401,0.09337586,0.08455306,0.1100401,0.0,0,0.0,0.0,0.0,0.02979814,0.0,0.0,0,0.0,0.01334196,0.0,0.0268521,0.0,0.0,0.8113002,0.0,0.0,0.0,0.0,0.0,0.02090272,0,0.0,0.0,0.0,0.0,0,0.0,0.4339755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24,0.0,0.1100401,0.09337586,0.08455306,0.1100401,0.0,0.0,0.1100401,0.09337586,0.08455306,0.1100401,0.0,0,0.0,0.0,0.0,0.02979814,0.0,0.0,0,0.0,0.01334196,0.0,0.0268521,0.0,0.0,0.8113002,0.0,0.0,0.0,0.0,0.0,0.02090272,0,0.0,0.0,0.0,0.0,0,0.0,0.4339755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25,0.0,0.121191,0.09332353,0.08463806,0.121191,0.0,0.0,0.121191,0.09332353,0.08463806,0.121191,0.0,0,0.0,0.0,0.0,0.02945535,0.0,0.0,0,0.0,0.01559195,0.0,0.02904802,0.0,0.0,0.8056976,0.0,0.0,0.0,0.0,0.0,0.02905828,0,0.0,0.0,0.0,0.0,0,0.0,0.4356115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
26,0.0,0.1250017,0.0931102,0.08467454,0.1250017,0.0,0.0,0.1250017,0.0931102,0.08467454,0.1250017,0.0,0,0.0,0.0,0.0,0.02857631,0.0,0.0,0,0.0,0.01344529,0.0,0.02555927,0.0,0.0,0.8075565,0.0,0.0,0.0,0.0,0.0,0.01754643,0,0.0,0.0,0.0,0.0,0,0.0,0.4284061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
27,0.0,0.1250017,0.0931102,0.08467454,0.1250017,0.0,0.0,0.1250017,0.0931102,0.08467454,0.1250017,0.0,0,0.0,0.0,0.0,0.02857631,0.0,0.0,0,0.0,0.01344529,0.0,0.02555927,0.0,0.0,0.8075565,0.0,0.0,0.0,0.0,0.0,0.01754643,0,0.0,0.0,0.0,0.0,0,0.0,0.4284061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
28,0.0,0.1141273,0.09245908,0.08468735,0.1141273,0.0,0.0,0.1141273,0.09245908,0.08468735,0.1141273,0.0,0,0.0,0.0,0.0,0.02984719,0.0,0.0,0,0.0,0.01001797,0.0,0.02187693,0.0,0.0,0.800936,0.0,0.0,0.0,0.0,0.0,0.0336973,0,0.0,0.0,0.0,0.0,0,0.0,0.4335373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
29,0.0,0.1141273,0.09245908,0.08468735,0.1141273,0.0,0.0,0.1141273,0.09245908,0.08468735,0.1141273,0.0,0,0.0,0.0,0.0,0.02984719,0.0,0.0,0,0.0,0.01001797,0.0,0.02187693,0.0,0.0,0.800936,0.0,0.0,0.0,0.0,0.0,0.0336973,0,0.0,0.0,0.0,0.0,0,0.0,0.4335373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
30,0.0,0.1056008,0.09237975,0.08468735,0.1056008,0.0,0.0,0.1056008,0.09237975,0.08468735,0.1056008,0.0,0,0.0,0.0,0.0,0.03050245,0.0,0.0,0,0.0,0.0113846,0.0,0.02406734,0.0,0.0,0.8131709,0.0,0.0,0.0,0.0,0.0,0.0260743,0,0.0,0.0,0.0,0.0,0,0.0,0.4206395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
31,0.0,0.1405353,0.09236807,0.08456939,0.1405353,0.0,0.0,0.1405353,0.09236807,0.08456939,0.1405353,0.0,0,0.0,0.0,0.0,0.0259646,0.0,0.0,0,0.0,0.0,0.0,0.01614494,0.0,0.0,0.8068451,0.0,0.0,0.0,0.0,0.0,0.02705934,0,0.0,0.0,0.0,0.0,0,0.0,0.4204268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
32,0.0,0.1405353,0.09236807,0.08456939,0.1405353,0.0,0.0,0.1405353,0.09236807,0.08456939,0.1405353,0.0,0,0.0,0.0,0.0,0.0259646,0.0,0.0,0,0.0,0.0,0.0,0.01614494,0.0,0.0,0.8068451,0.0,0.0,0.0,0.0,0.0,0.02705934,0,0.0,0.0,0.0,0.0,0,0.0,0.4204268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
33,0.0,0.1010532,0.09236807,0.08434075,0.1010532,0.0,0.0,0.1010532,0.09236807,0.08434075,0.1010532,0.0,0,0.0,0.0,0.0,0.02677279,0.0,0.0,0,0.0,0.0,0.0,0.01833547,0.0,0.0,0.8152312,0.0,0.0,0.0,0.0,0.0,0.03914781,0,0.0,0.0,0.0,0.0,0,0.0,0.4358281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
34,0.0,0.1010532,0.09236807,0.08434075,0.1010532,0.0,0.0,0.1010532,0.09236807,0.08434075,0.1010532,0.0,0,0.0,0.0,0.0,0.02677279,0.0,0.0,0,0.0,0.0,0.0,0.01833547,0.0,0.0,0.8152312,0.0,0.0,0.0,0.0,0.0,0.03914781,0,0.0,0.0,0.0,0.0,0,0.0,0.4358281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35,0.0,0.1263234,0.09221625,0.08448496,0.1263234,0.0,0.0,0.1263234,0.09221625,0.08448496,0.1263234,0.0,0,0.0,0.0,0.0,0.03185409,0.0,0.0,0,0.0,0.0,0.0,0.0169232,0.0,0.0,0.7967954,0.0,0.0,0.0,0.0,0.0,0.02963752,0,0.0,0.0,0.0,0.0,0,0.0,0.4310082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
36,0.0,0.1227309,0.09163934,0.08468559,0.1227309,0.0,0.0,0.1227309,0.09163934,0.08468559,0.1227309,0.0,0,0.0,0.0,0.0,0.03044668,0.0,0.0,0,0.0,0.0,0.0,0.0199259,0.0,0.0,0.8018605,0.0,0.0,0.0,0.0,0.0,0.03058608,0,0.0,0.0,0.0,0.0,0,0.0,0.4451851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
37,0.0,0.1227309,0.09163934,0.08468559,0.1227309,0.0,0.0,0.1227309,0.09163934,0.08468559,0.1227309,0.0,0,0.0,0.0,0.0,0.03044668,0.0,0.0,0,0.0,0.0,0.0,0.0199259,0.0,0.0,0.8018605,0.0,0.0,0.0,0.0,0.0,0.03058608,0,0.0,0.0,0.0,0.0,0,0.0,0.4451851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
38,0.0,0.1043799,0.09097046,0.08519623,0.1043799,0.0,0.0,0.1043799,0.09097046,0.08519623,0.1043799,0.0,0,0.0,0.0,0.0,0.03095453,0.0,0.0,0,0.0,0.0,0.0,0.02297923,0.0,0.0,0.8161335,0.0,0.0,0.0,0.0,0.0,0.02037111,0,0.0,0.0,0.0,0.0,0,0.0,0.4435326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
39,0.0,0.1043799,0.09097046,0.08519623,0.1043799,0.0,0.0,0.1043799,0.09097046,0.08519623,0.1043799,0.0,0,0.0,0.0,0.0,0.03095453,0.0,0.0,0,0.0,0.0,0.0,0.02297923,0.0,0.0,0.8161335,0.0,0.0,0.0,0.0,0.0,0.02037111,0,0.0,0.0,0.0,0.0,0,0.0,0.4435326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
40,0.0,0.1010736,0.09108001,0.08525398,0.1010736,0.0,0.0,0.1010736,0.09108001,0.08525398,0.1010736,0.0,0,0.0,0.0,0.0,0.02549375,0.0,0.0,0,0.0,0.0103317,0.0,0.0226171,0.0,0.0,0.8062738,0.0,0.0,0.0,0.0,0.0,0.01324745,0,0.0,0.0,0.0,0.0,0,0.0,0.4292004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
41,0.0,0.1167005,0.09181464,0.08473861,0.1167005,0.0,0.0,0.1167005,0.09181464,0.08473861,0.1167005,0.0,0,0.0,0.0,0.0,0.02961539,0.0,0.0,0,0.0,0.0,0.0,0.01997566,0.0,0.0,0.8069129,0.0,0.0,0.0,0.0,0.0,0.01762769,0,0.0,0.0,0.0,0.0,0,0.0,0.4437475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
42,0.0,0.1167005,0.09181464,0.08473861,0.1167005,0.0,0.0,0.1167005,0.09181464,0.08473861,0.1167005,0.0,0,0.0,0.0,0.0,0.02961539,0.0,0.0,0,0.0,0.0,0.0,0.01997566,0.0,0.0,0.8069129,0.0,0.0,0.0,0.0,0.0,0.01762769,0,0.0,0.0,0.0,0.0,0,0.0,0.4437475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
43,0.0,0.09310915,0.0919261,0.08473456,0.09310915,0.0,0.0,0.09310915,0.0919261,0.08473456,0.09310915,0.0,0,0.0,0.0,0.0,0.03334957,0.0,0.0,0,0.0,0.0,0.0,0.01928274,0.0,0.0,0.8114982,0.0,0.0,0.0,0.0,0.0,0.02282893,0,0.0,0.0,0.0,0.0,0,0.0,0.4503886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
44,0.0,0.09310915,0.0919261,0.08473456,0.09310915,0.0,0.0,0.09310915,0.0919261,0.08473456,0.09310915,0.0,0,0.0,0.0,0.0,0.03334957,0.0,0.0,0,0.0,0.0,0.0,0.01928274,0.0,0.0,0.8114982,0.0,0.0,0.0,0.0,0.0,0.02282893,0,0.0,0.0,0.0,0.0,0,0.0,0.4503886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45,0.0,0.1090679,0.09241509,0.08459958,0.1090679,0.0,0.0,0.1090679,0.09241509,0.08459958,0.1090679,0.0,0,0.0,0.0,0.0,0.02831181,0.0,0.0,0,0.0,0.0,0.0,0.01748386,0.0,0.0,0.8110737,0.0,0.0,0.0,0.0,0.0,0.02687665,0,0.0,0.0,0.0,0.0,0,0.0,0.4424819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
46,0.0,0.1329011,0.09241509,0.08437794,0.1329011,0.0,0.0,0.1329011,0.09241509,0.08437794,0.1329011,0.0,0,0.0,0.0,0.0,0.02850673,0.0,0.0,0,0.0,0.0,0.0,0.01659876,0.0,0.0,0.7978928,0.0,0.0,0.0,0.0,0.0,0.01933822,0,0.0,0.0,0.0,0.0,0,0.0,0.4255894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47,0.0,0.1329011,0.09241509,0.08437794,0.1329011,0.0,0.0,0.1329011,0.09241509,0.08437794,0.1329011,0.0,0,0.0,0.0,0.0,0.02850673,0.0,0.0,0,0.0,0.0,0.0,0.01659876,0.0,0.0,0.7978928,0.0,0.0,0.0,0.0,0.0,0.01933822,0,0.0,0.0,0.0,0.0,0,0.0,0.4255894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48,0.0,0.1153653,0.09241509,0.08415613,0.1153653,0.0,0.0,0.1153653,0.09241509,0.08415613,0.1153653,0.0,0,0.0,0.0,0.0,0.02882995,0.0,0.0,0,0.0,0.0,0.0,0.01574763,0.0,0.0,0.8117669,0.0,0.0,0.0,0.0,0.0,0.04391089,0,0.0,0.0,0.0,0.0,0,0.0,0.430684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
49,0.0,0.1153653,0.09241509,0.08415613,0.1153653,0.0,0.0,0.1153653,0.09241509,0.08415613,0.1153653,0.0,0,0.0,0.0,0.0,0.02882995,0.0,0.0,0,0.0,0.0,0.0,0.01574763,0.0,0.0,0.8117669,0.0,0.0,0.0,0.0,0.0,0.04391089,0,0.0,0.0,0.0,0.0,0,0.0,0.430684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
50,0.0,0.1159509,0.09226984,0.0842306,0.1159509,0.0,0.0,0.1159509,0.09226984,0.0842306,0.1159509,0.0,0,0.0,0.0,0.0,0.03029733,0.0,0.0,0,0.0,0.0,0.0,0.01838573,0.0,0.0,0.8197084,0.0,0.0,0.0,0.0,0.0,0.04441771,0,0.0,0.0,0.0,0.0,0,0.0,0.4380548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
51,0.0,0.0834825,0.09204876,0.08466491,0.0834825,0.0,0.0,0.0834825,0.09204876,0.08466491,0.0834825,0.0,0,0.0,0.0,0.0,0.02890636,0.0,0.0,0,0.0,0.0,0.0,0.02097302,0.0,0.0,0.7865093,0.0,0.0,0.0,0.0,0.0,0.02656551,0,0.0,0.0,0.0,0.0,0,0.0,0.4353738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
52,0.0,0.0834825,0.09204876,0.08466491,0.0834825,0.0,0.0,0.0834825,0.09204876,0.08466491,0.0834825,0.0,0,0.0,0.0,0.0,0.02890636,0.0,0.0,0,0.0,0.0,0.0,0.02097302,0.0,0.0,0.7865093,0.0,0.0,0.0,0.0,0.0,0.02656551,0,0.0,0.0,0.0,0.0,0,0.0,0.4353738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53,0.0,0.1154333,0.0916813,0.08477631,0.1154333,0.0,0.0,0.1154333,0.0916813,0.08477631,0.1154333,0.0,0,0.0,0.0,0.0,0.02451394,0.0,0.0,0,0.0,0.01074912,0.0,0.02270284,0.0,0.0,0.8030977,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.4398347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
